age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
50,8,1,3,1,1,1,1,2,2,200,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
34,2,3,3,1,2,1,1,3,5,667,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
41,8,1,2,1,1,1,2,7,2,142,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
30,7,3,5,1,1,1,1,3,5,339,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
57,8,1,4,1,1,1,2,7,4,62,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
35,8,1,2,1,2,1,2,6,2,440,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
46,8,1,2,1,1,1,1,5,5,63,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
41,2,1,3,1,2,1,1,3,2,19,9,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
50,10,1,2,1,2,1,2,6,3,185,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
46,7,1,5,1,2,1,1,6,3,368,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
47,6,1,5,1,2,1,2,7,5,87,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
41,2,1,3,1,2,1,1,2,3,826,1,999,1,3,-2.9,92.469,-33.6,1.044,5076.2,1
51,11,1,2,1,2,1,2,6,3,369,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
29,2,3,3,1,2,1,1,6,3,69,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
24,4,3,7,1,2,1,1,2,5,61,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
59,11,3,5,1,1,1,1,2,2,257,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
53,5,1,3,1,2,1,1,4,2,888,2,999,1,3,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2
38,8,1,2,1,2,1,1,4,4,112,1,999,1,3,-0.1,93.2,-42.0,4.12,5195.8,1
39,8,1,1,1,2,1,2,7,5,132,4,999,0,1,1.4,94.465,-41.8,4.947,5228.1,1
39,8,1,1,1,2,1,1,2,3,59,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
28,7,1,2,1,2,1,1,5,2,772,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
35,8,1,2,1,1,1,1,2,4,1259,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
45,2,3,5,1,2,1,1,6,2,19,1,999,1,3,-1.8,92.893,-46.2,1.327,5099.1,1
35,5,3,3,1,1,1,1,6,1,296,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
38,4,3,3,1,1,1,2,6,2,238,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
53,5,1,4,1,2,1,1,4,4,63,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
43,8,1,2,1,2,1,1,6,3,180,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
71,4,1,3,1,2,1,1,5,2,78,2,5,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
37,9,3,3,1,2,1,1,8,3,89,1,999,1,3,-3.4,92.431,-26.9,0.7440000000000001,5017.5,1
36,2,3,3,1,1,1,1,3,3,260,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
26,2,3,3,1,1,2,1,2,3,148,4,999,0,1,-2.9,92.469,-33.6,0.908,5076.2,1
42,4,1,3,1,1,1,1,4,5,81,4,999,1,3,-0.1,93.2,-42.0,4.191,5195.8,1
55,1,1,4,1,2,1,2,7,4,175,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
31,2,1,5,1,2,1,1,6,4,7,11,999,1,3,-1.8,92.893,-46.2,1.334,5099.1,1
37,2,1,5,1,1,1,1,5,5,131,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
30,6,1,5,1,1,1,2,6,4,629,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
37,3,3,2,1,2,1,1,2,3,661,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
46,6,1,5,1,2,1,1,6,1,6,1,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
28,8,1,4,1,2,1,1,2,2,1820,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
34,8,3,2,1,1,2,2,6,4,181,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
38,2,1,3,1,2,1,1,6,4,118,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
41,8,1,4,1,2,2,2,7,5,450,2,999,0,1,1.4,94.465,-41.8,4.947,5228.1,1
70,11,1,4,1,2,1,2,5,3,268,2,999,1,3,-1.8,93.749,-34.6,0.642,5008.7,1
31,7,2,3,1,2,1,1,3,2,142,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
33,1,2,2,1,1,1,2,6,4,1321,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,2
38,2,3,3,1,2,1,2,2,5,195,2,999,0,1,-2.9,92.469,-33.6,0.914,5076.2,1
42,8,1,5,1,2,1,2,7,2,280,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
40,8,1,4,1,2,2,2,7,5,322,3,999,0,1,1.4,94.465,-41.8,4.947,5228.1,1
56,10,1,5,1,2,1,1,3,4,131,5,999,1,3,-2.9,92.201,-31.4,0.884,5076.2,1
47,8,1,1,1,2,1,1,3,3,373,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
48,7,2,7,1,2,2,1,2,4,547,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
37,2,1,5,1,2,1,2,6,1,97,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
25,3,3,3,1,2,2,1,6,3,700,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
41,8,1,2,1,1,1,2,7,3,13,13,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
27,2,3,5,1,2,2,1,6,2,99,7,999,1,3,-1.8,92.893,-46.2,1.266,5099.1,1
45,7,2,7,1,2,1,2,6,1,117,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
27,8,2,7,1,2,1,2,6,1,1408,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
26,3,3,5,1,2,1,1,4,4,92,2,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,1
47,8,1,5,1,1,1,2,7,3,705,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
49,6,1,5,1,2,1,1,3,3,158,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
33,2,1,3,1,2,1,1,5,2,124,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
43,2,1,2,1,2,1,2,7,1,246,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
46,4,2,3,1,2,2,2,6,2,1026,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
37,2,1,3,1,1,2,1,3,2,156,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
57,7,1,3,1,2,1,1,6,5,334,2,999,1,3,-1.8,92.893,-46.2,1.354,5099.1,1
33,7,3,7,1,1,1,1,2,2,194,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
35,2,3,3,1,2,1,1,6,3,255,2,999,1,3,-1.8,92.893,-46.2,1.291,5099.1,1
44,8,1,2,1,2,1,2,7,5,103,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
34,2,3,3,1,1,1,1,2,3,182,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
30,2,3,5,1,1,1,2,6,4,860,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,2
42,8,3,1,1,2,2,1,2,3,85,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
45,5,1,3,1,2,1,1,5,2,452,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
47,2,2,5,1,1,1,1,4,3,352,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
25,2,1,3,1,2,1,2,7,4,149,8,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
29,2,1,3,1,1,2,2,7,1,76,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
28,6,1,5,1,2,1,1,2,3,286,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
40,7,1,2,1,2,1,2,7,3,168,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
40,2,3,7,1,2,1,1,3,1,95,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
51,2,1,4,1,1,1,1,6,3,142,1,999,1,3,-1.8,92.893,-46.2,1.344,5099.1,1
72,11,1,4,1,1,2,1,2,1,483,4,8,1,2,-1.7,94.215,-40.3,0.8220000000000001,4991.6,2
49,8,1,4,1,1,1,2,6,4,154,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
42,8,1,4,1,2,1,1,5,5,179,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
45,8,2,2,1,2,1,1,4,4,384,1,999,1,3,-0.1,93.2,-42.0,4.12,5195.8,1
60,4,1,3,1,2,1,1,2,4,416,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,2
54,6,1,4,1,1,1,2,6,3,192,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
40,5,1,2,1,2,2,2,7,1,162,1,999,0,1,1.4,94.465,-41.8,4.947,5228.1,1
27,6,1,5,1,2,1,2,6,3,129,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
36,7,1,3,1,1,1,2,6,4,146,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
38,2,1,5,1,1,1,1,2,2,175,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
38,2,3,7,1,1,1,2,7,3,681,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
47,8,1,4,1,1,2,1,3,2,274,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
26,3,3,5,1,1,1,1,6,4,424,1,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,1
44,2,3,3,1,1,1,2,6,2,49,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
47,2,1,5,1,2,1,1,3,3,145,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
32,9,1,4,1,1,1,2,6,4,110,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
52,2,1,3,1,1,2,1,6,5,434,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
26,8,3,5,1,2,1,2,4,1,208,2,3,1,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,2
50,2,1,3,1,2,1,1,3,4,1149,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,2
37,5,1,3,1,1,2,2,7,5,179,7,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
36,8,1,5,1,2,1,1,2,5,147,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
49,8,1,2,1,1,1,1,1,5,172,1,6,2,2,-1.8,93.369,-34.8,0.652,5008.7,2
37,8,1,5,1,1,1,2,6,1,1236,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,2
43,8,3,4,1,2,1,1,4,5,42,2,999,1,3,-0.1,93.2,-42.0,4.191,5195.8,1
30,7,1,3,1,2,1,1,3,3,142,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
38,7,3,7,1,2,1,1,2,2,268,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
55,6,1,2,1,1,1,1,3,2,211,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
42,8,1,4,1,2,2,1,5,5,172,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
48,5,1,3,1,1,1,1,3,3,156,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
37,8,3,7,1,2,1,2,6,2,105,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
40,2,2,7,1,1,1,2,6,1,148,18,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
44,8,1,7,1,1,1,1,4,3,214,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
41,7,1,5,1,2,2,1,5,3,142,2,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
34,6,1,5,1,1,1,2,6,5,365,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
26,3,3,5,1,1,1,2,7,5,901,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,2
49,2,1,3,1,2,1,2,6,5,15,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
37,6,1,5,1,1,1,1,3,3,377,7,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
55,6,1,5,1,2,1,1,3,4,63,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
49,7,1,3,1,1,1,1,2,5,147,15,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
33,6,1,4,1,1,1,2,6,2,402,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
34,7,1,7,1,1,1,1,6,3,278,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
32,7,1,3,1,1,2,1,3,2,131,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
32,8,1,7,1,2,1,2,2,1,168,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
41,8,1,2,1,1,1,2,7,1,256,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
31,8,3,2,1,1,2,1,6,4,37,3,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
51,11,1,2,1,1,1,1,2,1,180,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
35,2,2,3,1,2,1,1,4,1,102,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
43,7,3,5,1,1,1,1,4,1,61,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
60,5,1,3,1,1,1,1,3,4,159,4,999,0,1,-2.9,92.201,-31.4,0.879,5076.2,1
43,10,1,7,1,1,1,1,3,3,56,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
27,10,1,3,1,1,2,1,6,5,117,1,999,1,3,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
32,7,3,3,1,2,1,1,6,1,297,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
44,8,3,4,1,2,1,2,6,2,106,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
25,3,3,5,1,2,1,1,6,5,18,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
46,8,1,4,1,1,1,2,7,1,473,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
28,8,1,2,1,2,1,1,6,1,115,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
43,8,3,2,1,2,1,1,2,2,982,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,2
30,6,3,5,1,1,1,2,7,4,245,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
27,2,3,5,1,1,1,2,6,1,682,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,2
57,6,2,5,1,2,2,2,6,4,125,3,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
39,7,1,3,1,2,1,2,6,5,320,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
34,4,2,3,1,2,1,2,2,5,162,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
29,7,3,5,1,2,1,1,3,4,143,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
48,8,1,7,1,1,1,2,6,1,245,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
23,8,3,2,1,1,1,1,6,5,285,1,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
31,8,3,5,1,2,2,2,7,3,440,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
49,8,1,2,1,1,1,1,3,5,199,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
46,8,1,7,1,1,1,1,10,5,98,2,999,0,1,-3.4,92.379,-29.8,0.797,5017.5,1
45,5,1,3,1,2,1,1,4,5,349,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
41,10,3,5,1,2,2,1,2,2,21,20,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
51,6,1,5,1,2,1,1,3,5,201,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
55,7,1,7,1,2,2,2,6,1,210,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
31,2,3,5,1,2,1,1,2,4,91,1,999,1,3,-1.7,94.215,-40.3,0.84,4991.6,1
36,2,1,3,1,2,1,1,3,1,385,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
37,2,1,3,1,2,1,1,4,1,281,1,999,0,1,-1.1,94.767,-50.8,1.028,4963.6,2
30,2,3,5,1,2,1,1,6,3,245,3,3,1,2,-1.8,92.893,-46.2,1.266,5099.1,1
53,4,1,3,1,1,1,2,2,1,239,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
39,2,1,5,1,2,1,1,2,5,201,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
59,2,2,7,1,1,1,1,3,3,206,1,999,1,3,-2.9,92.201,-31.4,0.883,5076.2,2
39,2,1,2,1,1,1,1,2,4,108,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
49,5,1,3,1,2,1,1,4,1,846,1,3,1,2,-0.1,93.2,-42.0,4.021,5195.8,1
55,8,1,4,1,1,1,1,3,1,94,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
49,2,2,3,1,2,2,1,3,1,557,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
37,5,1,3,1,1,1,2,7,2,288,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
33,8,1,2,1,2,1,2,7,4,247,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
54,5,1,2,1,2,1,2,6,1,398,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
22,3,3,3,1,2,1,2,2,5,138,12,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
36,8,1,1,1,1,1,1,4,4,299,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
44,8,1,5,1,2,1,2,7,4,151,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
29,7,3,3,1,2,2,1,6,1,437,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,2
47,5,1,3,1,2,1,1,4,3,283,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
42,2,1,3,1,1,1,1,3,4,273,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
51,8,1,4,1,1,2,1,2,5,87,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
25,2,3,5,1,2,1,2,7,4,54,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
33,2,3,3,1,2,2,1,3,3,238,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
60,11,1,1,1,1,1,1,2,2,126,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
31,8,1,2,1,1,1,2,6,3,33,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
31,8,1,2,1,1,1,2,6,2,362,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
46,7,2,7,1,2,1,2,6,5,148,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
21,3,3,5,1,1,1,1,8,3,701,2,999,0,1,-1.1,94.601,-49.5,1.037,4963.6,2
31,8,3,5,1,2,1,2,2,4,82,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
46,7,1,7,1,2,1,1,3,2,721,5,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
37,7,3,7,1,2,1,1,5,5,20,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
34,2,1,3,1,1,1,2,2,4,34,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
46,6,1,2,1,1,1,1,3,2,70,6,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
30,8,1,2,1,1,2,2,6,3,39,7,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
33,2,1,3,1,1,1,2,6,5,643,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
28,8,3,1,1,2,1,1,2,4,400,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
35,2,3,3,1,1,1,1,4,4,187,5,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
41,8,1,2,1,1,1,2,6,4,230,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
37,8,1,2,1,1,1,1,2,4,77,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
28,6,3,5,1,1,1,2,7,3,406,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
33,6,2,3,1,2,1,1,5,2,230,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,1
37,2,1,3,1,1,1,1,6,4,305,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
37,2,3,5,1,2,1,2,6,1,773,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
33,6,1,5,1,2,2,1,4,4,314,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
41,7,3,3,1,2,2,1,2,4,184,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
30,2,3,3,1,2,1,2,8,2,1002,4,999,0,1,-3.4,92.431,-26.9,0.733,5017.5,2
35,8,1,1,1,1,1,2,6,4,313,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
47,2,2,5,1,1,1,2,7,2,149,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
30,8,3,4,1,1,1,1,2,5,112,10,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
36,2,1,3,1,1,1,1,4,4,64,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
29,8,3,2,1,2,1,1,2,2,633,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
30,7,3,5,1,2,1,2,2,5,130,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
54,7,1,1,1,1,1,1,2,2,112,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
32,2,3,3,1,1,1,1,2,1,132,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
36,8,1,2,1,1,1,2,6,2,127,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
53,11,1,2,1,2,1,2,6,1,154,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
41,8,1,4,1,1,1,1,5,5,243,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
58,11,1,7,1,2,1,1,2,1,96,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
33,8,1,4,1,2,1,2,7,1,78,7,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
35,8,1,7,1,1,1,2,6,3,241,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
32,7,3,7,1,2,1,1,3,4,117,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
48,6,3,5,1,2,1,1,5,1,267,2,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
37,7,1,7,1,1,1,1,3,3,386,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
44,7,2,2,1,1,2,2,6,2,233,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
27,7,3,3,1,2,1,1,2,1,266,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
41,10,1,2,1,2,1,2,6,2,483,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
58,2,1,3,1,1,1,1,3,4,460,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
40,8,1,4,1,2,1,2,6,4,140,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
35,8,2,2,1,2,1,1,6,1,439,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
53,8,1,4,1,1,1,2,7,1,223,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
47,9,1,4,1,1,1,1,2,3,38,16,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
29,8,3,4,1,2,1,1,6,1,340,2,999,1,3,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
34,8,3,5,1,2,2,2,6,4,257,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
46,6,1,5,1,1,1,1,2,5,57,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
50,1,1,5,1,1,1,2,7,4,373,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
40,2,3,3,1,1,1,1,3,4,183,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
34,7,1,3,1,2,1,1,2,1,133,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
42,6,2,5,1,2,2,1,2,2,464,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
33,6,1,5,1,1,1,2,2,4,139,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
31,5,1,3,1,1,1,1,3,5,154,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
39,2,1,3,1,1,1,2,7,5,61,7,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
31,4,1,3,1,2,1,2,4,5,69,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
32,8,3,4,1,1,1,1,4,2,113,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
61,7,1,7,1,1,1,1,8,2,106,2,999,1,3,-3.4,92.431,-26.9,0.722,5017.5,2
36,7,2,7,1,1,1,1,2,5,36,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
39,2,3,3,1,2,1,1,3,4,169,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
47,6,1,5,1,2,2,1,6,5,398,1,999,1,3,-1.8,92.893,-46.2,1.244,5099.1,1
27,3,3,5,1,1,1,1,1,1,219,1,999,0,1,-1.8,93.369,-34.8,0.653,5008.7,2
42,2,2,3,1,1,1,2,6,4,180,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
60,2,1,4,1,1,1,1,4,3,787,1,7,2,2,-1.1,94.767,-50.8,1.046,4963.6,2
61,7,2,7,1,2,1,1,6,5,268,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,2
48,2,1,5,1,1,1,1,6,1,322,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
45,6,1,5,1,1,1,1,2,2,77,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
55,2,2,3,1,2,1,1,5,4,628,1,999,1,3,-1.8,93.075,-47.1,1.445,5099.1,1
34,8,1,2,1,1,1,1,6,3,52,3,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
53,8,1,5,1,1,2,2,6,2,109,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
48,8,1,2,1,2,1,1,6,3,169,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
36,6,3,5,1,2,1,1,6,3,27,6,999,1,3,-1.8,92.893,-46.2,1.291,5099.1,1
57,2,1,3,1,1,1,1,7,3,214,1,999,0,1,-2.9,92.963,-40.8,1.252,5076.2,1
51,2,3,3,1,1,1,1,6,4,187,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
58,9,1,3,1,2,1,1,2,5,71,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
32,6,1,5,1,1,1,1,7,3,172,1,999,1,3,-2.9,92.963,-40.8,1.262,5076.2,1
59,7,1,7,1,2,1,1,6,1,43,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,1
